OrderDetailID,SaleID,ProductID,Quantity,UnitPrice,Discount,LineTotal
11693,3913,290,2,6207.92,442.45,11973.39
11694,3914,220,2,9952.34,486.47,19418.21
11695,3914,187,1,9871.14,103.36,9767.78
11696,3915,154,1,7462.8,110.39,7352.41
11697,3915,50,1,7208.57,297.98,6910.59
11698,3915,167,1,7293.7,153.38,7140.32
11699,3915,106,1,4683.94,174.49,4509.45
11700,3915,76,5,8098.27,92.03,40399.32
11701,3916,49,1,9818.3,94.31,9723.99
11702,3917,130,1,2442.89,24.25,2418.64
11703,3917,4,3,6285.22,203.47,18652.19
11704,3917,75,2,2954.31,90.04,5818.58
11705,3917,34,2,9899.49,190.62,19608.36
11706,3918,30,1,1106.37,136.04,970.33
11707,3919,89,1,523.39,363.44,159.95
11708,3919,16,4,2084.79,222.66,8116.5
11709,3919,74,3,7675.52,424.19,22602.37
11710,3919,288,2,3693.32,379.39,7007.25
11711,3920,179,2,2391.28,51.81,4730.75
11712,3921,124,2,2961.91,175.05,5748.77
11713,3922,80,5,1200.73,310.13,5693.52
11714,3923,69,2,2641.88,165.08,5118.68
11715,3923,210,1,3921.2,309.25,3611.95
11716,3923,48,3,8498.46,45.25,25450.13
11717,3924,148,2,1308.4,443.53,2173.27
11718,3924,195,1,1933.92,307.29,1626.63
11719,3924,56,2,3345.0,102.82,6587.18
11720,3924,274,5,1006.95,340.34,4694.41
11721,3925,103,5,4762.42,36.24,23775.86
11722,3925,185,4,4742.58,13.51,18956.81
11723,3925,251,5,1861.12,182.54,9123.06
11724,3925,191,5,5378.53,455.67,26436.98
11725,3925,244,2,6528.93,358.61,12699.25
11726,3926,250,5,4416.59,489.4,21593.55
11727,3926,266,2,9817.12,122.94,19511.3
11728,3926,214,3,926.98,380.65,2400.29
11729,3926,143,4,5567.65,286.31,21984.29
11730,3927,13,1,2101.99,404.19,1697.8
11731,3927,280,3,3007.75,94.83,8928.42
11732,3927,169,3,2887.34,456.65,8205.37
11733,3927,26,2,9724.07,472.94,18975.2
11734,3928,215,2,6276.31,415.2,12137.42
11735,3929,115,4,9452.73,490.89,37320.03
11736,3929,180,1,3446.23,60.92,3385.31
11737,3929,119,2,1620.63,72.25,3169.01
11738,3929,33,5,255.22,320.42,955.68
11739,3930,71,3,4324.87,53.5,12921.11
11740,3930,254,2,9454.72,465.98,18443.46
11741,3930,173,5,207.21,165.45,870.6
11742,3930,79,5,8073.23,229.45,40136.7
11743,3931,171,2,577.78,281.1,874.46
11744,3931,32,4,4309.61,204.35,17034.09
11745,3932,234,3,7191.09,394.0,21179.27
11746,3932,195,4,6536.27,333.42,25811.66
11747,3932,24,5,3921.7,228.34,19380.16
11748,3932,141,5,8145.95,264.21,40465.54
11749,3933,300,3,8711.89,95.35,26040.32
11750,3933,5,2,1569.64,361.19,2778.09
11751,3934,55,4,689.08,329.77,2426.55
11752,3934,147,1,7541.75,80.13,7461.62
11753,3935,291,4,4897.38,5.07,19584.45
11754,3935,1,4,1168.96,337.2,4338.64
11755,3935,222,3,2342.45,25.47,7001.88
11756,3936,279,4,3634.67,287.38,14251.3
11757,3936,289,1,2006.92,419.71,1587.21
11758,3936,46,3,6948.39,6.74,20838.43
11759,3936,159,1,5170.02,173.71,4996.31
11760,3937,119,2,1057.08,92.76,2021.4
11761,3937,270,2,8646.93,427.21,16866.65
11762,3938,212,5,729.6,90.83,3557.17
11763,3938,153,2,6092.69,202.13,11983.25
11764,3939,232,3,9214.25,441.6,27201.15
11765,3939,43,2,4852.81,232.21,9473.41
11766,3939,251,5,6004.99,278.25,29746.7
11767,3940,152,4,9214.85,14.85,36844.55
11768,3940,291,3,5954.54,14.82,17848.8
11769,3941,252,1,6686.84,466.53,6220.31
11770,3941,63,2,9874.11,19.73,19728.49
11771,3941,115,4,3557.96,476.55,13755.29
11772,3941,193,3,4250.32,455.47,12295.49
11773,3942,61,4,3653.08,10.89,14601.43
11774,3942,38,3,8187.6,24.21,24538.59
11775,3943,22,4,3731.46,95.87,14829.97
11776,3943,278,5,1547.28,354.62,7381.78
11777,3943,232,1,4916.8,271.58,4645.22
11778,3943,46,5,1819.06,342.73,8752.57
11779,3944,142,1,9379.62,359.18,9020.44
11780,3944,58,2,150.76,381.44,-79.92
11781,3944,242,2,5185.36,163.48,10207.24
11782,3945,71,4,2522.32,312.61,9776.67
11783,3946,282,2,4559.61,146.32,8972.9
11784,3946,170,4,8117.25,489.31,31979.69
11785,3946,261,5,1940.53,299.86,9402.79
11786,3947,221,3,4217.54,338.0,12314.62
11787,3948,200,1,4165.09,173.69,3991.4
11788,3948,297,4,2930.36,477.73,11243.71
11789,3948,48,2,7376.26,208.16,14544.36
11790,3948,14,5,9400.06,162.19,46838.11
11791,3948,13,5,9783.79,164.11,48754.84
11792,3949,234,1,8525.5,91.24,8434.26
11793,3949,291,3,6562.28,197.1,19489.74
11794,3949,213,4,4252.14,410.38,16598.18
11795,3950,255,2,8888.46,9.08,17767.84
11796,3950,169,2,9786.21,270.05,19302.37
11797,3950,276,1,4074.63,236.64,3837.99
11798,3950,100,5,5646.61,412.49,27820.56
11799,3951,195,1,8201.34,168.3,8033.04
11800,3952,133,5,2529.68,25.25,12623.15
11801,3953,183,1,5446.15,491.12,4955.03
11802,3954,236,3,1258.0,84.94,3689.06
11803,3954,62,5,1067.14,429.3,4906.4
11804,3954,211,5,661.62,149.67,3158.43
11805,3955,96,5,3441.74,252.55,16956.15
11806,3955,139,3,469.73,201.69,1207.5
11807,3955,6,1,3252.0,90.05,3161.95
11808,3955,62,5,8144.81,230.65,40493.4
11809,3955,133,4,6200.73,215.48,24587.44
11810,3956,193,1,330.79,427.87,-97.08
11811,3956,171,1,1407.01,68.25,1338.76
11812,3956,264,4,9664.16,220.46,38436.18
11813,3956,124,1,301.07,174.92,126.15
11814,3956,168,3,8662.86,302.23,25686.35
11815,3957,238,3,9575.84,387.86,28339.66
11816,3957,239,4,8830.99,189.96,35134.0
11817,3957,260,5,7474.35,77.42,37294.33
11818,3957,261,3,5137.82,46.0,15367.46
11819,3958,210,2,3063.11,44.2,6082.02
11820,3958,255,3,1132.57,159.83,3237.88
11821,3958,232,3,9282.13,371.52,27474.87
11822,3958,145,2,3223.95,146.72,6301.18
11823,3958,178,4,5921.36,45.25,23640.19
11824,3959,48,5,3394.24,297.74,16673.46
11825,3959,86,5,9929.5,21.35,49626.15
11826,3959,281,5,8381.82,216.96,41692.14
11827,3960,35,4,3895.51,356.11,15225.93
11828,3961,231,3,4060.03,123.63,12056.46
11829,3961,209,2,4736.04,162.04,9310.04
11830,3961,268,1,5846.52,6.06,5840.46
11831,3961,30,3,6533.21,288.6,19311.03
11832,3962,233,4,6593.21,370.08,26002.76
11833,3962,265,2,6915.13,216.21,13614.05
11834,3962,26,3,7456.01,307.98,22060.05
11835,3963,32,2,7708.99,425.1,14992.88
11836,3963,159,1,3743.49,140.86,3602.63
11837,3963,132,2,9597.05,452.11,18741.99
11838,3963,179,2,9289.06,400.75,18177.37
11839,3964,257,1,2714.26,238.73,2475.53
11840,3964,161,2,1192.55,300.63,2084.47
11841,3964,294,1,6463.1,221.02,6242.08
11842,3964,208,5,7971.76,454.15,39404.65
11843,3964,84,5,3473.94,100.74,17268.96
11844,3965,242,1,4517.44,44.26,4473.18
11845,3965,266,3,1194.0,44.37,3537.63
11846,3966,87,5,3709.32,420.01,18126.59
11847,3966,125,4,1716.65,400.65,6465.95
11848,3966,227,4,3782.25,491.61,14637.39
11849,3966,293,2,497.17,348.67,645.67
11850,3966,239,1,5712.56,356.93,5355.63
11851,3967,160,3,2686.78,195.07,7865.27
11852,3968,176,4,3758.55,84.43,14949.77
11853,3968,226,1,3676.32,328.79,3347.53
11854,3968,46,4,9738.41,483.46,38470.18
11855,3968,8,4,3497.88,431.73,13559.79
11856,3969,11,4,391.59,472.65,1093.71
11857,3969,83,5,2326.76,161.07,11472.73
11858,3970,108,5,1825.24,223.68,8902.52
11859,3970,8,1,2165.86,134.73,2031.13
11860,3970,248,1,3760.2,366.67,3393.53
11861,3971,251,3,942.15,266.8,2559.65
11862,3972,271,3,4969.09,373.81,14533.46
11863,3972,39,4,4529.65,491.95,17626.65
11864,3972,249,1,5574.19,429.62,5144.57
11865,3972,47,5,4861.71,390.86,23917.69
11866,3973,271,4,7480.8,398.73,29524.47
11867,3973,184,1,2270.51,154.47,2116.04
11868,3973,29,5,6413.37,452.6,31614.25
11869,3973,194,5,7881.36,69.37,39337.43
11870,3974,209,3,6066.03,383.71,17814.38
11871,3974,92,5,9087.77,12.06,45426.79
11872,3974,25,4,8829.76,242.45,35076.59
11873,3975,228,3,5319.05,95.67,15861.48
11874,3975,31,3,8624.71,402.53,25471.6
11875,3975,289,4,403.04,83.16,1529.0
11876,3976,124,3,3479.68,246.17,10192.87
11877,3977,279,5,3699.23,345.14,18151.01
11878,3977,215,5,3830.1,358.04,18792.46
11879,3977,235,4,1755.55,480.81,6541.39
11880,3978,272,5,5112.14,23.74,25536.96
11881,3979,111,5,250.51,143.85,1108.7
11882,3980,105,3,2624.35,272.04,7601.01
11883,3980,135,5,9160.93,90.61,45714.04
11884,3980,267,2,6639.7,321.03,12958.37
11885,3981,143,3,8553.42,242.56,25417.7
11886,3981,196,5,3830.69,150.36,19003.09
11887,3981,57,1,260.47,74.49,185.98
11888,3982,259,2,4361.3,442.27,8280.33
11889,3982,40,3,1649.98,363.95,4585.99
11890,3982,240,1,3413.42,396.61,3016.81
11891,3982,86,2,6596.97,9.34,13184.6
11892,3982,118,5,7132.01,31.67,35628.38
11893,3983,87,1,7768.2,75.45,7692.75
11894,3983,96,4,8765.72,367.04,34695.84
11895,3984,201,2,6238.88,402.86,12074.9
11896,3984,195,1,6864.12,154.47,6709.65
11897,3984,88,1,5934.47,430.84,5503.63
11898,3984,94,3,6885.26,207.23,20448.55
11899,3985,144,1,6087.64,339.47,5748.17
11900,3985,132,3,3439.56,291.62,10027.06
11901,3986,25,2,9472.72,139.85,18805.59
11902,3986,242,3,1259.21,8.33,3769.3
11903,3986,142,5,9083.2,356.81,45059.19
11904,3986,114,3,2740.58,393.64,7828.1
11905,3986,28,2,1745.57,442.66,3048.48
11906,3987,182,1,4524.64,442.83,4081.81
11907,3987,38,5,3605.57,290.47,17737.38
11908,3988,244,4,7122.68,20.41,28470.31
11909,3988,55,2,415.74,238.86,592.62
11910,3988,213,3,6658.38,442.89,19532.25
11911,3989,213,4,9049.68,77.48,36121.24
11912,3989,178,1,8649.0,292.79,8356.21
11913,3989,192,4,320.56,403.27,878.97
11914,3989,168,4,9120.55,303.42,36178.78
11915,3990,113,4,5707.8,458.76,22372.44
11916,3990,40,1,7592.64,44.24,7548.4
11917,3991,38,5,8552.81,419.0,42345.05
11918,3992,186,2,5307.79,458.44,10157.14
11919,3992,75,4,8463.08,10.88,33841.44
11920,3992,32,5,1877.13,297.7,9087.95
11921,3992,248,3,8976.25,225.05,26703.7
11922,3992,108,4,2045.66,244.87,7937.77
11923,3993,154,1,2604.35,301.18,2303.17
11924,3994,186,2,4716.23,198.53,9233.93
11925,3994,111,3,3890.67,61.66,11610.35
11926,3995,143,5,7062.93,267.72,35046.93
11927,3995,135,1,4758.9,222.13,4536.77
11928,3995,203,4,2541.67,88.09,10078.59
11929,3995,82,1,6606.45,61.21,6545.24
11930,3996,286,4,6038.14,352.15,23800.41
11931,3996,26,2,2362.68,446.78,4278.58
11932,3996,136,1,2634.66,190.74,2443.92
11933,3996,222,3,6471.13,441.04,18972.35
11934,3996,5,4,8053.59,409.12,31805.24
11935,3997,160,1,1683.13,130.83,1552.3
11936,3997,201,5,113.51,223.7,343.85
11937,3997,143,3,6922.38,462.54,20304.6
11938,3997,136,1,9810.27,374.18,9436.09
11939,3998,259,5,211.45,459.82,597.43
11940,3998,81,5,8650.73,261.21,42992.44
11941,3998,203,1,2916.29,29.72,2886.57
11942,3999,139,4,9309.23,149.93,37086.99
11943,3999,39,1,7645.39,1.35,7644.04
11944,3999,164,3,7831.6,60.25,23434.55
11945,4000,237,4,7303.48,315.65,28898.27
11946,4001,176,4,6772.13,417.59,26670.93
11947,4001,212,3,453.3,157.06,1202.84
11948,4002,80,1,2302.46,259.89,2042.57
11949,4002,114,1,1729.09,415.31,1313.78
11950,4003,107,1,1862.93,322.11,1540.82
11951,4003,235,1,4912.46,145.47,4766.99
11952,4003,49,5,2782.65,450.0,13463.25
11953,4003,297,4,241.6,126.19,840.21
11954,4004,129,2,2179.26,359.39,3999.13
11955,4004,102,3,8100.88,48.25,24254.39
11956,4004,17,4,9774.52,219.26,38878.82
11957,4004,89,3,4131.6,65.12,12329.68
11958,4004,278,2,8475.01,359.69,16590.33
11959,4005,75,1,1356.2,78.32,1277.88
11960,4006,155,2,6961.5,88.05,13834.95
11961,4006,107,1,3525.64,233.03,3292.61
11962,4006,81,1,6810.65,67.89,6742.76
11963,4006,259,5,5655.35,7.79,28268.96
11964,4006,153,1,2695.67,391.88,2303.79
11965,4007,170,3,7356.88,208.43,21862.21
11966,4008,172,5,3031.09,425.88,14729.57
11967,4008,114,4,3617.26,213.16,14255.88
11968,4008,233,5,7203.76,199.05,35819.75
11969,4008,243,5,1286.48,292.32,6140.08
11970,4009,73,5,1681.45,351.64,8055.61
11971,4009,290,3,8266.33,70.66,24728.33
11972,4009,1,5,6977.73,279.16,34609.49
11973,4010,81,4,9205.88,115.93,36707.59
11974,4011,263,4,2799.15,44.46,11152.14
11975,4012,136,1,9905.83,65.1,9840.73
11976,4012,300,2,2058.04,441.74,3674.34
11977,4012,170,1,1969.61,476.28,1493.33
11978,4012,290,1,3870.81,88.74,3782.07
11979,4012,240,2,1223.17,53.82,2392.52
11980,4013,298,2,6097.57,205.97,11989.17
11981,4014,60,4,4401.94,437.26,17170.5
11982,4015,78,2,6725.85,455.5,12996.2
11983,4015,299,1,2281.06,459.82,1821.24
11984,4015,125,5,9327.09,120.58,46514.87
11985,4016,117,4,1152.74,234.61,4376.35
11986,4016,25,2,8894.01,292.71,17495.31
11987,4016,225,1,324.38,466.52,-142.14
11988,4016,37,1,9480.03,441.87,9038.16
11989,4016,111,2,5366.18,351.53,10380.83
11990,4017,153,1,443.95,253.93,190.02
11991,4017,68,2,3043.55,230.67,5856.43
11992,4017,153,3,1400.1,316.37,3883.93
11993,4018,103,1,862.38,492.81,369.57
11994,4019,264,4,3731.4,17.49,14908.11
11995,4019,125,2,9061.39,315.85,17806.93
11996,4019,246,3,779.21,449.83,1887.8
11997,4020,127,4,137.0,404.3,143.7
11998,4020,266,1,8129.91,178.0,7951.91
11999,4020,142,5,9747.53,60.8,48676.85
12000,4020,52,4,2663.67,417.1,10237.58
12001,4021,82,2,6306.18,391.79,12220.57
12002,4021,202,4,3797.09,112.8,15075.56
12003,4022,232,5,6245.93,33.49,31196.16
12004,4022,275,4,3698.51,207.61,14586.43
12005,4022,204,3,6243.74,233.38,18497.84
12006,4022,81,1,5602.94,331.79,5271.15
12007,4022,55,2,4254.09,255.61,8252.57
12008,4023,200,1,3990.62,47.43,3943.19
12009,4023,148,1,724.6,339.53,385.07
12010,4023,294,1,2661.96,306.11,2355.85
12011,4024,210,5,1433.18,390.66,6775.24
12012,4024,95,1,2897.08,62.25,2834.83
12013,4025,173,1,7948.97,413.72,7535.25
12014,4025,196,2,7414.03,131.82,14696.24
12015,4026,217,4,5581.97,265.72,22062.16
12016,4026,177,2,3612.3,493.95,6730.65
12017,4026,174,1,7016.4,191.79,6824.61
12018,4027,168,4,2136.31,482.7,8062.54
12019,4027,10,1,2776.92,312.2,2464.72
12020,4027,40,4,2104.39,393.2,8024.36
12021,4028,205,1,8706.97,427.51,8279.46
12022,4028,136,3,1567.22,494.71,4206.95
12023,4029,42,5,6865.55,486.37,33841.38
12024,4029,38,2,8024.88,388.44,15661.32
12025,4029,188,2,1915.79,40.26,3791.32
12026,4030,208,4,8931.45,14.88,35710.92
12027,4030,80,1,3966.27,497.48,3468.79
12028,4030,46,3,5057.42,214.21,14958.05
12029,4030,112,5,5160.75,185.17,25618.58
12030,4030,289,2,3103.44,190.65,6016.23
12031,4031,132,4,1091.17,316.97,4047.71
12032,4031,122,4,6090.81,208.35,24154.89
12033,4032,80,1,7860.18,84.91,7775.27
12034,4032,94,3,1209.01,358.7,3268.33
12035,4033,271,5,9414.64,428.35,46644.85
12036,4033,210,1,789.01,226.73,562.28
12037,4033,87,2,8167.38,380.74,15954.02
12038,4034,10,5,8626.36,427.65,42704.15
12039,4035,198,1,7304.8,300.78,7004.02
12040,4035,138,3,2996.89,31.66,8959.01
12041,4035,180,4,700.44,335.69,2466.07
12042,4035,49,2,6269.27,411.54,12127.0
12043,4035,296,3,6965.28,49.33,20846.51
12044,4036,236,3,6251.33,462.0,18291.99
12045,4036,248,5,7520.39,344.19,37257.76
12046,4036,68,4,1127.11,240.69,4267.75
12047,4036,120,5,491.15,95.86,2359.89
12048,4037,21,1,5824.08,208.83,5615.25
12049,4037,227,5,2114.3,75.52,10495.98
12050,4037,278,4,3788.86,374.42,14781.02
12051,4037,206,5,2681.43,365.3,13041.85
12052,4037,5,2,6817.74,372.32,13263.16
12053,4038,12,3,2327.22,96.26,6885.4
12054,4038,180,4,5954.22,443.8,23373.08
12055,4038,6,3,5322.08,226.83,15739.41
12056,4039,11,1,7853.1,498.07,7355.03
12057,4039,265,5,4368.09,84.48,21755.97
12058,4039,111,2,3248.06,481.71,6014.41
12059,4039,20,2,5120.9,126.67,10115.13
12060,4039,54,3,864.03,93.97,2498.12
12061,4040,53,4,7350.16,3.13,29397.51
12062,4040,78,5,7212.79,460.89,35603.06
12063,4041,74,4,7536.84,405.08,29742.28
12064,4041,276,2,2401.44,203.74,4599.14
12065,4041,116,4,9606.45,484.76,37941.04
12066,4042,54,5,9092.73,220.53,45243.12
12067,4042,253,5,2688.97,381.16,13063.69
12068,4042,160,4,505.27,70.05,1951.03
12069,4043,157,1,937.2,423.99,513.21
12070,4043,78,3,9356.19,396.94,27671.63
12071,4044,235,2,5958.73,366.38,11551.08
12072,4044,242,5,467.76,114.99,2223.81
12073,4045,191,1,6667.65,117.03,6550.62
12074,4045,205,3,8096.83,453.51,23836.98
12075,4045,185,4,930.76,112.41,3610.63
12076,4045,215,1,9814.66,122.31,9692.35
12077,4045,71,5,8286.43,312.61,41119.54
12078,4046,144,2,5932.5,285.44,11579.56
12079,4046,79,5,7839.28,134.12,39062.28
12080,4046,126,4,7238.77,429.64,28525.44
12081,4047,287,2,7756.6,83.96,15429.24
12082,4047,88,1,7622.07,457.75,7164.32
12083,4047,293,3,5550.19,350.78,16299.79
12084,4048,37,1,5789.06,350.97,5438.09
12085,4048,5,3,453.05,491.45,867.7
12086,4048,247,2,1781.17,337.18,3225.16
12087,4048,189,4,2085.81,141.22,8202.02
12088,4049,102,4,1463.71,112.62,5742.22
12089,4049,148,2,4569.18,180.12,8958.24
12090,4049,230,3,6674.85,324.99,19699.56
12091,4050,155,2,2027.27,147.11,3907.43
12092,4051,39,4,1807.0,479.54,6748.46
12093,4051,150,4,1747.38,392.96,6596.56
12094,4051,193,4,1728.15,421.48,6491.12
12095,4051,53,5,6934.55,146.42,34526.33
12096,4052,89,2,8593.08,40.4,17145.76
12097,4052,168,2,4251.58,51.12,8452.04
12098,4052,190,1,6816.9,137.76,6679.14
12099,4052,208,1,2604.88,252.13,2352.75
12100,4052,108,5,864.88,190.29,4134.11
12101,4053,47,1,8913.09,446.32,8466.77
12102,4053,201,5,1098.71,244.61,5248.94
12103,4053,107,5,9458.33,239.19,47052.46
12104,4053,229,5,2812.07,453.82,13606.53
12105,4054,286,1,8134.2,21.19,8113.01
12106,4054,151,2,1746.17,362.31,3130.03
12107,4054,191,1,3755.02,399.74,3355.28
12108,4054,73,3,422.38,360.97,906.17
12109,4054,290,1,7936.5,304.25,7632.25
12110,4055,185,4,4809.03,245.25,18990.87
12111,4055,79,5,4216.06,481.26,20599.04
12112,4055,111,4,8664.88,352.2,34307.32
12113,4056,269,4,1714.46,193.06,6664.78
12114,4056,233,2,7497.1,470.28,14523.92
12115,4056,141,2,3591.64,457.85,6725.43
12116,4056,227,5,7859.92,484.52,38815.08
12117,4057,138,2,7514.79,418.76,14610.82
12118,4057,299,1,6793.73,180.52,6613.21
12119,4057,107,5,7423.13,295.48,36820.17
12120,4058,35,5,6807.03,317.67,33717.48
12121,4058,147,4,3947.33,245.6,15543.72
12122,4059,77,2,9548.35,81.93,19014.77
12123,4059,155,5,4817.93,169.58,23920.07
12124,4059,208,1,2908.05,157.65,2750.4
12125,4060,251,4,9957.18,319.06,39509.66
12126,4061,124,1,4969.88,54.1,4915.78
12127,4061,249,5,4228.49,420.3,20722.15
12128,4061,109,2,1213.39,312.53,2114.25
12129,4061,182,3,9051.28,325.28,26828.56
12130,4062,155,1,3545.34,197.6,3347.74
12131,4062,100,1,735.74,120.52,615.22
12132,4062,10,1,5204.1,272.29,4931.81
12133,4062,265,5,5831.88,87.26,29072.14
12134,4062,133,4,9696.81,239.06,38548.18
12135,4063,190,5,9163.51,269.59,45547.96
12136,4063,63,4,8241.1,454.41,32509.99
12137,4064,116,2,910.38,240.7,1580.06
12138,4064,236,1,289.09,54.67,234.42
12139,4064,89,1,6896.42,297.07,6599.35
12140,4064,288,4,4639.1,177.47,18378.93
12141,4065,122,1,1623.45,196.54,1426.91
12142,4066,246,1,2459.18,297.04,2162.14
12143,4066,258,1,3150.09,266.17,2883.92
12144,4066,20,3,432.33,489.79,807.2
12145,4067,102,4,5438.43,90.63,21663.09
12146,4067,245,5,8004.1,437.42,39583.08
12147,4067,109,1,5873.37,15.07,5858.3
12148,4067,222,5,7676.41,242.39,38139.66
12149,4068,258,4,7864.9,451.66,31007.94
12150,4068,141,5,1655.13,128.43,8147.22
12151,4068,188,3,2827.27,62.44,8419.37
12152,4068,275,4,198.58,32.44,761.88
12153,4068,213,5,1084.41,127.88,5294.17
12154,4069,211,2,6597.2,22.36,13172.04
12155,4069,282,2,1535.08,4.82,3065.34
12156,4069,198,5,2739.97,365.27,13334.58
12157,4070,193,1,6582.18,10.34,6571.84
12158,4070,142,5,5007.94,332.47,24707.23
12159,4070,238,1,5786.36,120.92,5665.44
12160,4070,283,5,4407.26,232.06,21804.24
12161,4071,122,2,1978.37,443.33,3513.41
12162,4071,280,2,1587.38,76.07,3098.69
12163,4071,97,3,7194.24,223.31,21359.41
12164,4071,175,1,6261.25,191.44,6069.81
12165,4071,251,2,735.88,359.26,1112.5
12166,4072,182,2,3533.94,131.6,6936.28
12167,4073,8,3,7680.23,416.5,22624.19
12168,4073,114,5,8333.76,259.69,41409.11
12169,4073,144,3,4799.46,258.39,14139.99
12170,4074,292,3,7711.9,126.74,23008.96
12171,4074,76,5,8898.84,168.5,44325.7
12172,4074,177,1,1672.22,168.24,1503.98
12173,4074,123,3,8870.19,179.77,26430.8
12174,4075,297,3,8813.94,127.66,26314.16
12175,4076,54,3,4695.08,87.67,13997.57
12176,4076,220,2,7553.01,377.91,14728.11
12177,4076,119,5,7932.85,396.28,39267.97
12178,4076,109,5,5176.11,407.48,25473.07
12179,4076,32,1,5985.68,402.04,5583.64
12180,4077,29,4,2739.77,355.53,10603.55
12181,4078,258,5,2666.64,348.2,12985.0
12182,4078,262,2,433.96,244.46,623.46
12183,4078,192,5,4771.69,174.24,23684.21
12184,4078,11,1,7649.35,253.7,7395.65
12185,4078,182,5,634.16,387.41,2783.39
12186,4079,284,5,6012.61,79.64,29983.41
12187,4079,246,5,1983.96,350.61,9569.19
12188,4079,239,4,4185.81,354.97,16388.27
12189,4079,105,1,3316.42,228.59,3087.83
12190,4079,211,1,2072.09,58.67,2013.42
12191,4080,210,2,800.23,48.61,1551.85
12192,4080,172,2,3782.86,153.98,7411.74
12193,4080,245,2,9930.56,345.13,19515.99
12194,4080,17,1,3338.15,255.03,3083.12
12195,4081,7,4,1410.45,365.55,5276.25
12196,4081,291,5,1042.47,281.14,4931.21
12197,4081,153,4,8738.8,459.35,34495.85
12198,4082,98,2,3512.84,266.9,6758.78
12199,4082,132,4,3381.22,322.68,13202.2
12200,4082,280,3,2199.94,184.09,6415.73
12201,4082,116,3,7485.38,31.1,22425.04
12202,4083,108,1,9663.93,450.03,9213.9
12203,4084,178,4,7134.02,139.83,28396.25
12204,4084,243,1,9211.6,115.51,9096.09
12205,4084,3,2,5356.73,382.65,10330.81
12206,4084,176,1,6083.32,58.92,6024.4
12207,4084,290,1,8369.49,154.82,8214.67
12208,4085,35,2,701.39,131.63,1271.15
12209,4085,213,2,6058.25,302.55,11813.95
12210,4086,242,1,6069.03,5.14,6063.89
12211,4087,288,4,8491.75,436.7,33530.3
12212,4088,249,5,3868.79,273.18,19070.77
12213,4088,124,4,7357.59,338.7,29091.66
12214,4088,45,4,8119.9,122.38,32357.22
12215,4088,281,2,361.46,239.88,483.04
12216,4088,14,2,2498.65,349.25,4648.05
12217,4089,168,5,6550.34,496.83,32254.87
12218,4089,69,1,2585.04,254.87,2330.17
12219,4089,255,3,9692.43,323.75,28753.54
12220,4089,43,4,4652.06,279.09,18329.15
12221,4089,208,5,6484.39,247.88,32174.07
12222,4090,34,4,3444.8,124.9,13654.3
12223,4091,172,5,4811.61,201.03,23857.02
12224,4091,4,1,2360.06,453.9,1906.16
12225,4092,53,4,5223.52,221.61,20672.47
12226,4093,34,4,1941.58,287.9,7478.42
12227,4093,253,4,7773.5,164.48,30929.52
12228,4093,295,1,3140.8,96.32,3044.48
12229,4094,107,4,7508.98,298.94,29736.98
12230,4094,209,4,275.55,431.43,670.77
12231,4095,182,3,9210.5,229.62,27401.88
12232,4095,296,4,1948.31,250.94,7542.3
12233,4095,90,1,2699.19,208.04,2491.15
12234,4095,218,2,2259.33,172.64,4346.02
12235,4096,120,3,8032.81,265.93,23832.5
12236,4096,124,5,124.09,56.51,563.94
12237,4096,159,3,7292.06,266.99,21609.19
12238,4096,165,2,3726.84,393.07,7060.61
12239,4096,129,4,848.23,420.55,2972.37
12240,4097,52,4,4338.21,426.53,16926.31
12241,4098,142,2,4855.2,333.41,9376.99
12242,4099,240,5,3003.64,9.39,15008.81
12243,4100,77,5,9944.6,86.33,49636.67
12244,4100,244,2,7936.13,423.64,15448.62
12245,4100,115,5,7195.05,43.12,35932.13
12246,4100,133,1,6065.86,206.84,5859.02
12247,4101,117,4,2155.03,163.15,8456.97
12248,4101,10,5,5259.62,429.99,25868.11
12249,4102,36,5,2837.86,43.37,14145.93
12250,4102,259,2,9348.15,244.89,18451.41
12251,4102,256,3,1602.75,122.66,4685.59
12252,4102,193,3,8631.84,370.6,25524.92
12253,4103,243,5,8331.73,189.66,41468.99
12254,4103,115,5,4305.96,479.95,21049.85
12255,4103,150,2,1439.8,404.2,2475.4
12256,4104,9,1,5282.83,368.77,4914.06
12257,4104,77,4,9488.34,281.68,37671.68
12258,4104,26,5,1171.64,328.77,5529.43
12259,4104,256,1,3095.33,298.34,2796.99
12260,4104,147,1,148.26,284.91,-136.65
12261,4105,119,3,4371.38,313.32,12800.82
12262,4105,221,3,644.46,243.82,1689.56
12263,4106,177,2,9355.43,180.56,18530.3
12264,4106,61,4,1224.89,385.4,4514.16
12265,4106,18,4,8596.48,76.82,34309.1
12266,4107,206,2,3018.84,423.12,5614.56
12267,4107,220,4,9503.36,265.62,37747.82
12268,4107,8,4,3299.84,441.45,12757.91
12269,4107,16,2,6832.87,187.96,13477.78
12270,4107,180,5,9583.59,475.35,47442.6
12271,4108,168,3,2916.85,139.04,8611.51
12272,4108,58,3,5843.0,100.62,17428.38
12273,4108,255,1,7843.57,54.09,7789.48
12274,4108,284,2,368.45,223.03,513.87
12275,4108,172,1,9029.54,287.26,8742.28
12276,4109,17,2,6247.28,223.93,12270.63
12277,4109,38,3,381.29,160.92,982.95
