SaleID,CustomerID,EmployeeID,StoreID,SaleDate,PaymentMethod,TotalAmount,TransactionStatus
3685,74,23,5,2023-07-26,Transfer,41188.0,Cancelled
3686,313,11,4,2023-09-30,Transfer,48716.3,Pending
3687,363,22,2,2023-06-08,Card,29962.71,Completed
3688,315,9,5,2024-04-21,Transfer,4155.72,Cancelled
3689,376,19,5,2025-02-20,POS,13508.06,Cancelled
3690,456,29,5,2024-04-23,Online,30734.51,Pending
3691,48,13,7,2024-01-10,POS,34462.22,Pending
3692,416,25,6,2023-02-25,Cash,3019.86,Cancelled
3693,248,2,6,2024-02-18,Online,27847.61,Completed
3694,298,3,3,2023-08-20,Card,5387.98,Completed
3695,137,27,2,2025-08-21,Cash,5894.36,Completed
3696,408,14,7,2024-09-01,Transfer,37493.69,Cancelled
3697,425,4,6,2023-03-21,Cash,49329.41,Cancelled
3698,36,22,5,2024-11-29,Cash,14691.39,Pending
3699,196,4,10,2024-07-02,Transfer,8862.7,Pending
3700,96,17,2,2023-07-25,Transfer,48531.5,Completed
3701,392,10,5,2024-08-18,POS,29753.94,Cancelled
3702,180,23,2,2025-12-30,Transfer,7788.67,Completed
3703,403,22,10,2023-11-07,POS,26652.16,Completed
3704,336,24,10,2025-04-14,Transfer,37127.77,Cancelled
3705,390,20,8,2023-03-14,POS,41118.98,Pending
3706,163,18,6,2024-05-27,Online,2377.81,Cancelled
3707,464,25,1,2025-09-22,POS,39638.25,Pending
3708,294,19,10,2024-06-13,Cash,37896.34,Completed
3709,276,4,4,2023-09-17,Online,18148.28,Pending
3710,275,3,4,2025-06-23,Card,1254.14,Pending
3711,379,27,8,2025-09-25,POS,44538.92,Completed
3712,195,28,3,2024-09-30,Cash,27191.15,Completed
3713,433,18,4,2023-05-24,Transfer,46200.36,Cancelled
3714,290,12,8,2023-04-22,Card,40294.1,Cancelled
3715,393,29,4,2024-06-24,Cash,8330.66,Completed
3716,257,2,8,2023-02-27,Online,19697.75,Pending
3717,401,22,8,2023-02-22,Card,44134.2,Pending
3718,131,28,6,2025-02-04,POS,7245.02,Completed
3719,234,13,1,2023-09-12,Card,31940.2,Pending
3720,217,5,10,2025-05-10,Card,41453.11,Completed
3721,465,16,9,2025-01-29,Cash,3839.59,Cancelled
3722,451,11,4,2023-03-27,Cash,20748.01,Pending
3723,232,2,8,2024-12-31,Cash,6358.91,Completed
3724,449,7,9,2025-06-03,Card,48070.09,Pending
3725,41,20,3,2023-10-04,Cash,22374.17,Completed
3726,383,12,7,2025-12-16,Cash,24336.12,Pending
3727,36,25,5,2023-09-08,Cash,9620.27,Pending
3728,189,12,3,2024-11-02,POS,47425.46,Completed
3729,147,7,6,2023-10-24,Transfer,44481.04,Cancelled
3730,259,3,5,2023-10-27,Transfer,39021.79,Pending
3731,102,4,9,2023-09-10,POS,3544.25,Pending
3732,380,29,8,2024-05-08,Card,38074.78,Cancelled
3733,386,24,9,2024-10-17,Transfer,35318.2,Pending
3734,79,21,9,2025-11-27,POS,15204.22,Completed
3735,291,8,7,2024-04-24,Online,35711.57,Completed
3736,361,13,7,2024-01-11,Transfer,7135.35,Pending
3737,431,9,1,2025-12-29,Card,33973.68,Pending
3738,489,19,4,2025-12-19,Cash,33844.64,Completed
3739,88,2,4,2023-11-20,Cash,24491.75,Cancelled
3740,179,6,10,2025-05-01,Online,19518.76,Cancelled
3741,495,19,4,2025-08-05,Card,28657.95,Completed
3742,61,20,3,2024-11-27,Cash,31837.51,Completed
3743,115,15,7,2023-09-04,Card,45915.01,Cancelled
3744,235,1,2,2023-04-12,POS,13674.95,Pending
3745,4,14,10,2023-12-11,POS,16089.58,Completed
3746,15,22,5,2024-02-15,Transfer,1051.76,Cancelled
3747,499,21,2,2023-08-07,POS,49239.38,Pending
3748,483,30,10,2024-01-16,Cash,35855.34,Completed
3749,86,1,10,2024-04-27,Card,16603.22,Pending
3750,172,26,8,2024-04-09,POS,15967.39,Cancelled
3751,441,18,7,2024-02-15,POS,3726.53,Pending
3752,413,7,1,2023-08-19,Card,41242.94,Completed
3753,368,18,1,2025-01-17,Card,45384.33,Cancelled
3754,223,21,6,2024-04-17,Online,15805.78,Pending
3755,259,15,3,2023-07-08,Transfer,29799.81,Cancelled
3756,291,3,1,2024-12-07,Transfer,7244.17,Completed
3757,331,28,8,2023-08-25,Transfer,41051.72,Cancelled
3758,434,6,5,2025-12-19,Cash,8501.9,Cancelled
3759,378,15,3,2025-10-18,POS,24054.18,Cancelled
3760,88,19,1,2023-04-13,Card,12642.75,Cancelled
3761,202,20,4,2023-09-14,Transfer,48705.53,Cancelled
3762,139,3,5,2024-11-21,Card,6600.37,Cancelled
3763,231,16,8,2023-06-23,Card,46297.42,Cancelled
3764,306,15,5,2023-07-20,Online,9243.34,Cancelled
3765,276,17,2,2024-12-11,Card,6815.8,Cancelled
3766,179,8,8,2025-09-26,Cash,36179.6,Completed
3767,405,18,5,2025-12-16,Cash,14384.01,Cancelled
3768,128,9,1,2024-12-11,Transfer,16104.63,Completed
3769,4,26,10,2024-11-02,Transfer,10073.64,Cancelled
3770,215,5,6,2023-04-19,Transfer,1902.22,Cancelled
3771,332,2,10,2025-06-26,Card,21043.95,Cancelled
3772,181,19,6,2023-09-05,POS,32122.51,Pending
3773,182,24,5,2025-01-08,Cash,24194.16,Cancelled
3774,89,26,4,2024-12-23,Cash,42187.35,Pending
3775,138,26,1,2025-07-26,Transfer,48885.65,Cancelled
3776,33,17,8,2023-11-29,Online,33789.61,Pending
3777,134,9,5,2024-08-07,Cash,16128.42,Completed
3778,13,22,4,2025-12-02,POS,2917.36,Cancelled
3779,481,25,10,2024-03-21,Online,11441.63,Completed
3780,204,3,3,2023-12-05,Card,6381.82,Completed
3781,346,27,2,2025-10-24,Transfer,3978.96,Cancelled
3782,307,6,3,2024-12-21,Transfer,12947.25,Pending
3783,109,8,7,2025-06-15,Transfer,1819.59,Pending
3784,492,9,9,2023-06-07,Transfer,5187.88,Cancelled
3785,233,26,2,2023-07-30,Cash,14946.3,Completed
3786,214,16,2,2024-08-09,POS,20574.63,Completed
3787,60,24,2,2025-02-28,Online,36576.02,Completed
3788,48,22,1,2025-12-30,Transfer,42332.24,Completed
3789,48,23,5,2024-09-05,Cash,36148.91,Cancelled
3790,452,1,3,2023-11-13,Cash,6799.94,Pending
3791,298,10,9,2025-06-08,Card,18076.15,Cancelled
3792,349,11,8,2023-06-02,Transfer,16399.69,Pending
3793,338,28,1,2024-09-29,Online,46790.72,Completed
3794,257,9,8,2024-08-13,POS,28214.84,Cancelled
3795,281,25,9,2024-01-30,Online,27094.74,Completed
3796,380,30,4,2024-04-11,Transfer,11216.02,Completed
3797,204,20,10,2025-05-26,Cash,15598.79,Cancelled
3798,110,11,1,2023-01-14,Card,30732.55,Pending
3799,48,26,9,2023-03-17,POS,46025.25,Completed
3800,475,24,8,2023-08-15,Cash,48223.79,Completed
3801,169,16,6,2024-12-03,Transfer,30749.35,Cancelled
3802,315,4,4,2023-09-23,Card,46270.63,Pending
3803,317,26,5,2025-10-30,POS,2388.21,Pending
3804,227,28,1,2025-11-28,Card,29224.22,Pending
3805,262,3,2,2025-12-23,POS,32397.2,Cancelled
3806,283,7,3,2024-06-05,Card,25949.59,Completed
3807,361,15,6,2023-04-12,Cash,39157.09,Pending
3808,229,27,6,2025-03-20,Online,14177.99,Cancelled
3809,448,16,5,2025-12-15,Transfer,10059.73,Cancelled
3810,257,23,10,2023-09-25,Cash,29684.69,Pending
3811,145,7,7,2023-01-28,Cash,48633.12,Cancelled
3812,339,19,8,2025-08-15,Transfer,40034.17,Cancelled
3813,371,24,1,2024-10-16,Cash,18762.33,Pending
3814,51,17,8,2023-02-22,Transfer,24420.18,Completed
3815,27,9,5,2024-11-26,Transfer,30405.54,Cancelled
3816,478,14,2,2023-12-29,Cash,3284.53,Cancelled
3817,365,16,1,2024-07-19,Online,32657.78,Completed
3818,14,15,1,2024-06-26,Online,36271.64,Cancelled
3819,213,10,9,2023-08-06,Transfer,40007.81,Cancelled
3820,322,25,3,2025-05-11,Cash,32625.79,Completed
3821,247,3,7,2024-01-28,Online,47527.45,Cancelled
3822,483,9,3,2024-04-16,Transfer,41962.7,Pending
3823,195,2,9,2025-08-15,POS,7270.09,Completed
3824,466,11,8,2024-04-14,Online,42911.52,Cancelled
3825,459,28,5,2025-03-15,Card,9749.3,Cancelled
3826,91,30,4,2025-05-30,Card,9546.84,Pending
3827,493,28,10,2025-10-06,POS,19855.26,Pending
3828,343,1,10,2025-01-05,Online,47556.98,Completed
3829,423,3,10,2025-02-25,Transfer,6595.13,Cancelled
3830,353,13,4,2024-08-13,Card,17708.43,Pending
3831,407,2,7,2025-01-29,Cash,43900.61,Completed
3832,301,11,1,2024-05-14,Online,26434.98,Completed
3833,445,12,4,2023-09-04,POS,45845.38,Cancelled
3834,156,20,8,2023-10-01,Online,42803.94,Pending
3835,32,18,10,2024-07-20,Online,8773.94,Completed
3836,200,20,8,2024-01-24,Transfer,37053.35,Cancelled
3837,4,30,8,2023-05-11,POS,25910.42,Pending
3838,343,9,1,2025-06-08,POS,23334.95,Completed
3839,446,3,9,2025-05-20,Transfer,3291.1,Pending
3840,74,29,7,2023-05-21,Card,34598.69,Cancelled
3841,113,25,2,2024-05-12,POS,5508.51,Completed
3842,414,1,6,2023-10-25,Card,26162.0,Pending
3843,466,5,7,2025-06-06,POS,46259.39,Cancelled
3844,495,7,4,2023-12-24,Card,11548.24,Completed
3845,162,11,5,2024-08-31,POS,47885.95,Pending
3846,478,24,10,2023-07-05,Online,27410.08,Cancelled
3847,96,4,10,2024-03-25,Cash,4300.64,Pending
3848,65,14,10,2025-08-11,Card,7510.31,Cancelled
3849,469,24,10,2023-04-22,Transfer,47748.22,Completed
3850,326,27,4,2024-03-11,POS,37402.97,Cancelled
3851,314,8,3,2025-02-20,POS,28729.05,Completed
3852,232,8,10,2024-01-13,POS,49849.49,Cancelled
3853,129,4,4,2023-03-12,Transfer,48685.26,Pending
3854,210,10,6,2024-06-01,Transfer,20405.4,Cancelled
3855,416,3,8,2024-07-12,Card,5632.56,Completed
3856,76,21,4,2023-07-16,Online,5644.5,Completed
3857,245,9,7,2023-10-12,Online,47356.71,Completed
3858,417,7,9,2025-11-30,POS,49320.65,Cancelled
3859,448,2,9,2025-05-07,Cash,36618.86,Completed
3860,466,28,4,2024-01-18,Online,2472.64,Cancelled
3861,402,6,8,2024-06-11,Online,21193.1,Pending
3862,198,25,3,2024-10-23,POS,43305.13,Pending
3863,65,22,8,2023-09-22,Card,23435.82,Cancelled
3864,412,2,1,2023-10-07,Online,30493.93,Cancelled
3865,258,10,2,2024-08-09,Cash,14561.8,Cancelled
3866,128,6,1,2025-11-24,POS,36686.38,Cancelled
3867,155,15,5,2024-07-22,POS,42770.88,Completed
3868,405,26,8,2024-10-10,Cash,39288.19,Completed
3869,152,19,2,2023-06-03,Cash,39129.82,Cancelled
3870,102,5,1,2025-09-04,Transfer,11398.74,Cancelled
3871,87,25,4,2023-02-06,Transfer,31297.78,Cancelled
3872,488,3,10,2023-07-01,Transfer,10366.36,Pending
3873,9,22,1,2025-03-06,Cash,15672.33,Completed
3874,487,14,5,2024-05-15,Cash,41309.77,Cancelled
3875,15,16,1,2025-09-07,Card,765.99,Pending
3876,275,26,10,2024-06-19,Card,15130.88,Pending
3877,196,15,10,2025-01-18,POS,25043.15,Completed
3878,122,5,3,2024-01-17,Cash,29432.86,Pending
3879,45,1,2,2024-03-07,Cash,18735.85,Cancelled
3880,470,23,10,2025-01-18,Cash,9935.98,Cancelled
3881,222,3,6,2023-02-27,POS,13124.31,Cancelled
3882,229,17,6,2024-06-04,Online,49988.77,Pending
3883,115,9,10,2023-03-23,Cash,41649.33,Pending
3884,195,1,5,2025-10-28,POS,15380.46,Cancelled
3885,35,25,1,2023-01-28,Cash,29709.49,Completed
3886,47,5,9,2025-12-28,Transfer,18361.1,Completed
3887,155,15,4,2023-07-26,Cash,3090.6,Pending
3888,131,5,9,2024-08-21,Cash,44815.85,Completed
3889,233,25,8,2023-07-19,Card,9059.83,Cancelled
3890,231,23,7,2024-01-03,Card,49560.52,Pending
3891,200,16,2,2023-05-13,Transfer,43837.19,Cancelled
3892,167,28,10,2024-06-16,Online,17972.01,Cancelled
3893,141,25,10,2023-06-20,Transfer,30808.47,Cancelled
3894,217,8,1,2023-01-30,Card,34455.34,Pending
3895,380,28,4,2023-12-26,Cash,12331.16,Pending
3896,370,8,3,2023-02-14,POS,29910.56,Completed
3897,115,29,10,2024-09-13,Card,19180.84,Cancelled
3898,230,9,6,2023-09-26,POS,15115.39,Completed
3899,394,23,10,2025-08-15,Transfer,4684.76,Cancelled
3900,147,24,9,2024-07-12,Transfer,30896.91,Pending
3901,332,17,10,2024-02-21,Cash,44685.0,Cancelled
3902,172,29,9,2024-02-27,Online,10793.8,Pending
3903,10,6,2,2023-09-14,Online,1115.38,Pending
3904,318,26,4,2025-08-17,Online,46456.99,Pending
3905,485,17,10,2023-02-20,Transfer,49540.9,Completed
3906,37,30,7,2025-12-14,Card,6238.45,Cancelled
3907,38,27,1,2023-12-07,Transfer,1248.09,Pending
3908,101,8,10,2025-10-16,POS,18096.66,Cancelled
3909,260,18,1,2023-02-08,POS,25576.85,Cancelled
3910,442,13,4,2024-02-25,Transfer,40350.01,Cancelled
3911,399,9,2,2025-02-25,Card,30390.12,Completed
3912,378,26,7,2023-02-15,POS,23189.04,Cancelled
3913,238,24,2,2024-05-17,Card,32992.73,Cancelled
3914,180,11,5,2023-07-06,POS,16475.47,Completed
3915,9,8,7,2025-02-14,Online,27819.7,Cancelled
3916,53,2,3,2025-11-21,POS,41995.74,Pending
3917,105,25,6,2025-05-19,Transfer,48768.68,Completed
3918,198,6,1,2023-01-22,Card,21724.78,Cancelled
3919,401,12,7,2024-01-20,Transfer,34242.98,Completed
3920,237,25,9,2025-04-27,Card,10788.0,Completed
3921,375,8,9,2024-11-13,Online,32538.34,Completed
3922,180,6,9,2023-05-28,Transfer,8065.09,Cancelled
3923,367,12,2,2024-05-04,Card,34341.27,Pending
3924,182,27,6,2024-05-31,Card,42753.69,Cancelled
3925,322,30,9,2023-06-05,Cash,7881.66,Pending
3926,349,15,2,2023-03-27,Online,3791.37,Cancelled
3927,92,27,2,2023-07-27,Online,14601.51,Pending
3928,55,24,4,2025-01-29,POS,30738.05,Pending
3929,426,6,6,2023-05-20,POS,16221.76,Pending
3930,336,10,4,2025-12-27,Online,7988.18,Pending
3931,279,1,8,2024-02-12,Online,21445.04,Pending
3932,309,22,10,2024-12-11,Cash,41102.61,Completed
3933,122,8,3,2023-10-17,Cash,20141.16,Cancelled
3934,226,30,3,2024-04-12,Online,14014.08,Cancelled
3935,423,30,5,2023-06-04,Cash,37132.73,Cancelled
3936,167,13,2,2023-04-03,Cash,38469.46,Completed
3937,102,29,1,2024-10-25,Card,48762.08,Pending
3938,491,16,4,2023-02-09,Cash,40099.25,Pending
3939,248,17,6,2023-02-08,POS,46060.45,Cancelled
3940,321,16,7,2024-10-11,Transfer,22616.29,Pending
3941,299,19,10,2023-06-18,Card,39363.23,Cancelled
3942,166,9,3,2023-06-18,Cash,28255.72,Pending
3943,269,11,3,2023-07-09,Card,22625.42,Cancelled
3944,360,12,2,2023-10-24,POS,5534.62,Completed
3945,214,28,1,2024-04-24,Card,34386.51,Pending
3946,421,2,4,2025-07-24,Online,18840.27,Completed
3947,64,15,3,2024-09-27,Card,29147.0,Completed
3948,8,23,8,2025-04-05,Cash,17347.01,Cancelled
3949,263,2,6,2023-02-16,POS,12145.79,Completed
3950,98,16,7,2025-07-02,Online,1397.59,Cancelled
3951,363,27,10,2023-11-12,Card,23874.27,Completed
3952,91,30,4,2023-01-23,Online,23322.06,Pending
3953,278,7,9,2023-10-02,Cash,5724.71,Pending
3954,375,30,4,2024-10-05,Cash,7779.86,Cancelled
3955,110,7,5,2025-09-22,Transfer,1679.81,Completed
3956,107,7,5,2023-01-13,Card,5726.35,Completed
3957,258,4,4,2023-01-02,Cash,35009.06,Completed
3958,376,30,10,2025-10-19,Transfer,16225.4,Cancelled
3959,210,29,1,2024-12-29,Cash,13996.48,Completed
3960,62,13,9,2024-09-21,Card,13551.26,Cancelled
3961,436,4,3,2023-07-07,Online,1584.05,Cancelled
3962,204,6,6,2025-05-09,Online,17490.56,Pending
3963,126,3,10,2025-04-29,Transfer,17253.52,Pending
3964,211,7,9,2025-03-30,Cash,8498.13,Completed
3965,89,21,1,2023-09-15,POS,23117.21,Cancelled
3966,358,19,5,2023-12-24,POS,41083.66,Pending
3967,124,18,5,2023-09-22,POS,14472.61,Pending
3968,152,25,3,2023-03-03,POS,16428.5,Cancelled
3969,274,11,9,2024-02-18,Card,25047.82,Completed
3970,91,2,9,2024-03-10,POS,3279.94,Cancelled
3971,499,19,7,2025-09-11,Transfer,19714.33,Cancelled
3972,182,29,10,2024-05-25,Online,30928.71,Completed
3973,245,11,5,2024-11-11,Transfer,43501.93,Completed
3974,446,2,5,2024-01-26,POS,42058.25,Cancelled
3975,102,10,2,2024-03-26,POS,41071.29,Completed
3976,19,24,6,2025-10-01,Transfer,12487.32,Completed
3977,171,4,8,2025-11-07,POS,9596.31,Cancelled
3978,216,12,1,2025-02-03,Online,26653.7,Cancelled
3979,202,26,1,2025-07-19,POS,23657.07,Cancelled
3980,459,29,3,2025-09-09,Cash,13446.78,Completed
3981,229,22,6,2024-08-09,Transfer,40796.57,Cancelled
3982,203,6,10,2024-11-12,Transfer,27625.44,Cancelled
3983,387,5,2,2025-02-06,Card,38767.48,Pending
3984,108,11,10,2025-03-24,Online,33940.26,Cancelled
3985,210,21,8,2024-06-05,POS,7151.89,Cancelled
3986,202,5,6,2025-08-16,Card,5800.13,Completed
3987,120,2,4,2023-08-01,Cash,17972.71,Completed
3988,464,3,6,2023-08-05,Online,42418.52,Cancelled
3989,45,26,3,2025-12-09,Transfer,8370.84,Completed
3990,210,8,6,2024-07-28,Transfer,21162.51,Cancelled
3991,80,7,2,2023-10-25,Transfer,46224.3,Completed
3992,356,20,1,2023-10-07,Card,31531.21,Completed
3993,458,27,8,2024-09-03,Transfer,2836.81,Cancelled
3994,268,5,1,2024-07-13,POS,19634.24,Pending
3995,487,10,8,2023-09-28,POS,12680.93,Cancelled
3996,19,24,2,2024-12-09,POS,4724.53,Completed
3997,461,13,1,2024-07-10,POS,48343.75,Completed
3998,266,14,5,2024-05-15,Card,8809.9,Cancelled
3999,479,14,5,2024-04-16,Online,44118.09,Cancelled
4000,66,11,4,2024-11-24,POS,2977.01,Cancelled
4001,73,26,4,2023-06-06,Transfer,9694.49,Completed
4002,341,30,8,2025-09-09,Cash,42153.22,Completed
4003,304,2,2,2024-07-06,Card,1498.71,Completed
4004,326,30,2,2023-04-22,Card,21691.34,Pending
4005,186,7,4,2023-01-31,Card,44891.4,Completed
4006,177,19,2,2025-11-24,Cash,9672.54,Pending
4007,225,12,8,2024-11-09,Online,22066.6,Pending
4008,21,7,5,2025-10-24,Transfer,8109.02,Cancelled
4009,121,13,7,2025-06-20,Cash,30761.04,Completed
4010,467,22,1,2023-12-15,POS,34638.72,Pending
4011,94,23,10,2024-05-05,Online,30611.31,Completed
4012,153,18,6,2024-07-12,POS,33992.65,Pending
4013,228,28,9,2023-09-16,Online,14099.61,Completed
4014,313,29,3,2025-10-08,Card,35255.33,Pending
4015,270,27,1,2023-11-19,Online,35190.93,Pending
4016,17,14,7,2024-05-07,Online,32003.82,Pending
4017,404,8,4,2025-02-02,POS,18409.31,Cancelled
4018,330,30,9,2024-06-03,Online,38551.2,Cancelled
4019,137,1,3,2023-09-12,Card,35831.05,Pending
4020,299,21,10,2024-01-30,Card,45795.56,Completed
4021,30,3,4,2023-02-05,POS,18556.33,Pending
4022,52,4,4,2025-02-06,Transfer,47585.95,Completed
4023,268,15,2,2024-11-09,Online,35706.21,Completed
4024,131,2,8,2025-05-10,Card,23003.03,Cancelled
4025,91,18,3,2024-10-09,Card,16574.04,Completed
4026,317,4,2,2023-05-07,Transfer,25885.8,Completed
4027,157,30,7,2024-07-19,Card,4709.08,Pending
4028,166,29,5,2025-06-27,Card,48717.95,Pending
4029,202,25,2,2024-09-02,Online,30558.09,Pending
4030,440,11,5,2024-09-16,Transfer,18253.94,Pending
4031,427,7,1,2024-11-29,Cash,47176.62,Pending
4032,31,8,8,2025-07-11,Card,20828.28,Cancelled
4033,449,30,8,2025-12-03,Card,38538.76,Completed
4034,150,9,4,2023-03-27,POS,23788.14,Pending
4035,443,14,8,2024-12-28,Cash,3333.97,Completed
4036,387,13,10,2023-07-13,Cash,21538.62,Cancelled
4037,153,9,1,2024-06-23,Card,35989.67,Pending
4038,155,19,5,2024-03-24,POS,37201.88,Completed
4039,274,3,2,2025-11-08,Transfer,40613.29,Pending
4040,419,14,6,2023-04-09,POS,48492.02,Pending
4041,183,2,7,2025-08-15,Cash,7905.59,Completed
4042,427,21,6,2024-08-23,POS,35204.95,Pending
4043,165,10,10,2023-07-28,POS,35729.46,Completed
4044,461,2,8,2023-08-29,Transfer,14290.38,Completed
4045,481,10,10,2024-06-19,Online,26616.03,Completed
4046,345,28,8,2025-04-05,Card,7110.19,Cancelled
4047,186,12,3,2024-04-11,Card,14988.3,Completed
4048,373,25,10,2024-07-28,Card,24070.08,Cancelled
4049,144,17,7,2025-04-30,Cash,9864.58,Completed
4050,16,27,9,2024-09-08,Transfer,13781.83,Completed
4051,204,6,2,2024-12-17,Online,29442.59,Cancelled
4052,121,2,1,2023-07-16,Online,2846.58,Completed
4053,415,17,2,2023-02-08,Cash,28186.68,Cancelled
4054,330,11,5,2023-10-31,Online,24989.76,Pending
4055,124,24,2,2024-08-28,Card,6300.96,Completed
4056,278,6,9,2023-03-30,Card,37045.59,Pending
4057,418,27,8,2024-07-08,Cash,37047.95,Pending
4058,488,30,6,2023-11-23,POS,29159.35,Cancelled
4059,466,3,10,2024-04-06,Card,9447.61,Completed
4060,168,13,8,2025-02-13,POS,49905.81,Completed
4061,429,12,2,2025-11-10,Online,22076.37,Completed
4062,246,6,7,2023-06-05,Online,4947.17,Completed
4063,151,20,4,2024-05-14,Cash,30508.79,Completed
4064,293,4,6,2023-08-13,Transfer,49513.53,Cancelled
4065,13,22,7,2024-10-30,Cash,12882.31,Pending
4066,430,29,2,2024-10-06,Online,29433.66,Cancelled
4067,300,16,5,2023-11-05,Transfer,47763.68,Pending
4068,337,26,3,2023-01-27,Card,45103.26,Pending
4069,308,8,2,2024-03-16,Cash,4423.64,Completed
4070,415,12,4,2024-07-03,POS,18883.73,Pending
4071,311,1,1,2024-07-23,Online,28612.62,Pending
4072,308,28,4,2025-12-02,Online,41283.46,Completed
4073,478,25,9,2023-02-23,Online,24577.8,Pending
4074,359,14,4,2023-07-22,Transfer,8255.03,Completed
4075,250,22,5,2024-09-23,POS,25610.26,Cancelled
4076,422,15,10,2024-04-17,POS,15202.23,Completed
4077,247,3,3,2024-11-25,Online,14158.66,Pending
4078,49,27,3,2023-12-26,Cash,21542.65,Pending
4079,144,4,10,2024-06-18,POS,5029.9,Pending
4080,6,10,7,2025-12-06,Cash,42081.98,Completed
4081,289,6,7,2024-03-18,Cash,35899.43,Cancelled
4082,134,6,10,2023-09-27,Online,28549.87,Completed
4083,340,14,3,2025-12-23,POS,43479.48,Completed
4084,459,28,8,2024-03-04,Online,30987.91,Cancelled
4085,178,20,3,2023-10-14,Card,46279.77,Completed
4086,259,27,10,2025-09-08,POS,21550.89,Pending
4087,207,7,1,2025-03-03,Online,1993.85,Cancelled
4088,256,19,2,2023-06-19,POS,35892.16,Cancelled
4089,462,25,7,2023-04-20,Transfer,19182.69,Pending
4090,292,19,10,2025-11-13,POS,33236.8,Completed
4091,256,25,10,2023-04-09,Card,48147.98,Completed
4092,171,4,7,2024-01-06,Transfer,1315.81,Cancelled
4093,204,26,7,2024-02-18,Online,43889.19,Cancelled
4094,280,3,6,2024-06-12,Transfer,46251.26,Cancelled
4095,209,30,10,2024-08-28,Online,48340.16,Cancelled
4096,25,22,4,2023-10-06,Cash,16396.91,Cancelled
4097,127,11,4,2023-05-12,Online,19702.67,Completed
4098,57,12,9,2025-12-26,Transfer,8248.63,Completed
4099,376,5,10,2024-12-11,Online,6645.17,Completed
4100,65,6,6,2024-05-09,Card,20981.52,Pending
4101,149,14,9,2024-05-06,Cash,9046.0,Completed
4102,408,23,8,2024-04-28,Card,21033.53,Pending
4103,98,22,4,2024-06-28,Online,32558.15,Pending
4104,345,1,4,2025-06-10,Card,5103.07,Pending
4105,254,23,4,2024-07-09,Transfer,21616.88,Completed
4106,385,26,8,2023-04-02,POS,41932.75,Pending
4107,176,26,1,2024-05-11,POS,35149.63,Cancelled
4108,204,19,1,2023-03-07,Cash,44920.86,Cancelled
4109,193,3,4,2024-02-03,Card,46491.15,Pending
4110,4,9,6,2023-03-22,Online,4575.32,Pending
4111,190,24,1,2025-02-07,Transfer,32568.02,Cancelled
4112,148,23,3,2024-12-25,Transfer,44825.25,Completed
4113,417,8,10,2023-01-20,Transfer,30259.41,Completed
4114,479,9,9,2025-05-29,POS,18044.54,Cancelled
4115,462,29,3,2024-10-20,Cash,4270.77,Completed
4116,170,24,9,2025-02-06,Card,5063.55,Cancelled
4117,116,6,10,2025-12-23,Card,43272.08,Pending
4118,99,16,2,2025-08-18,Card,4355.38,Pending
4119,445,2,5,2024-01-10,POS,29436.95,Completed
4120,388,21,9,2025-10-07,POS,33319.72,Pending
4121,201,6,8,2024-09-13,Card,48708.44,Completed
4122,85,1,2,2023-04-12,Transfer,26080.46,Completed
4123,22,2,9,2024-08-29,Transfer,15077.15,Cancelled
4124,391,5,9,2024-01-06,Cash,48599.63,Pending
4125,144,23,7,2023-10-25,Cash,44232.72,Pending
4126,428,3,10,2023-07-22,Transfer,16045.03,Cancelled
4127,67,16,4,2025-10-22,Online,19755.85,Cancelled
4128,4,1,7,2023-09-11,POS,37490.44,Completed
4129,394,28,5,2025-06-26,Cash,29017.86,Cancelled
4130,410,5,2,2025-01-31,POS,31048.98,Pending
4131,177,7,1,2023-08-27,Transfer,9599.57,Cancelled
4132,473,26,2,2023-12-09,POS,36771.36,Completed
4133,108,23,5,2025-09-06,Online,22427.5,Cancelled
4134,79,25,1,2023-12-11,Transfer,16652.62,Pending
4135,309,14,3,2025-02-01,Online,31825.86,Pending
4136,297,14,8,2025-06-18,Card,2632.03,Cancelled
4137,86,3,6,2024-07-15,Transfer,49653.67,Cancelled
4138,468,25,6,2023-09-10,Card,38321.71,Completed
4139,118,19,9,2023-11-29,Cash,1040.58,Completed
4140,282,4,8,2025-07-05,Cash,32904.93,Pending
4141,211,16,3,2024-06-29,POS,34331.22,Cancelled
4142,94,12,1,2024-09-24,Card,15710.46,Cancelled
4143,363,14,6,2025-12-31,POS,33250.01,Completed
4144,288,4,4,2024-04-17,Cash,41966.07,Cancelled
4145,162,25,3,2023-04-01,Cash,21566.12,Cancelled
4146,364,24,4,2023-11-30,Card,5591.59,Completed
4147,118,15,9,2024-03-15,Transfer,22599.99,Cancelled
4148,313,6,7,2023-02-24,Transfer,25876.78,Completed
4149,339,30,3,2025-11-04,Transfer,43838.15,Completed
4150,48,13,5,2025-12-16,Cash,15768.56,Completed
4151,456,22,1,2024-05-01,Card,21133.21,Pending
4152,225,11,7,2025-12-01,Cash,20024.58,Pending
4153,380,1,10,2025-12-02,Card,19623.27,Pending
4154,124,17,6,2024-07-02,POS,4681.64,Pending
4155,415,21,9,2024-07-14,POS,31660.45,Pending
4156,375,7,2,2023-03-02,Online,36314.7,Pending
4157,142,25,10,2025-09-01,Cash,25036.51,Pending
4158,268,6,6,2025-10-09,Online,32670.76,Completed
4159,415,20,6,2025-10-28,Cash,20110.89,Pending
